"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1480","1520",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium beijerinckii"
"1481","1589",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactobacillus pentosus"
"1482","1638",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii"
"1483","1656",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces viscosus"
"1484","1687",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium coryneforme"
"1485","1691",0,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium indicum"
"1486","1750",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Pseudopropionibacterium","Pseudopropionibacterium propionicum"
"1487","1791",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium aurum"
"1488","1969",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces chartreusis"
"1489","2173",0,0,0,0,0,1,0,0,"Archaea",NA,"Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter smithii"
"1490","2377",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae","Sporomusa","Sporomusa termitida"
"1491","2743",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter","Marinobacter hydrocarbonoclasticus"
"1492","3562",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Spinacia","Spinacia oleracea"
"1493","3625",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Actinidiaceae","Actinidia","Actinidia chinensis"
"1494","3821",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Cajanus","Cajanus cajan"
"1495","4950",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Torulaspora","Torulaspora delbrueckii"
"1496","5061",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus niger"
"1497","5482",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Candida","Candida tropicalis"
"1498","5759",0,0,0,0,0,0,0,0,"Eukaryota",NA,"Evosea",NA,"Mastigamoebida","Entamoebidae","Entamoeba","Entamoeba histolytica"
"1499","5825",0,0,0,0,0,0,0,0,"Eukaryota",NA,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","Plasmodium","Plasmodium chabaudi"
"1500","6239",0,0,0,0,0,1,1,0,"Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis elegans"
"1501","6334",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Nematoda","Enoplea","Trichinellida","Trichinellidae","Trichinella","Trichinella spiralis"
"1502","6526",0,0,0,0,0,1,0,5,"Eukaryota","Metazoa","Mollusca","Gastropoda",NA,"Planorbidae","Biomphalaria","Biomphalaria glabrata"
"1503","6832",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus"
"1504","7263",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Drosophila arizonae"
"1505","10566",0,0,0,0,0,1,0,0,"Viruses","Shotokuvirae","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae",NA,"Human papillomavirus"
"1506","13684",0,0,0,0,0,1,1,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Parastagonospora","Parastagonospora nodorum"
"1507","14027",0,0,0,0,0,1,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Trachycarpus","Trachycarpus fortunei"
"1508","27288",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Naumovozyma","Naumovozyma castellii"
"1509","28119",0,0,0,0,0,1,0,0,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides zoogleoformans"
"1510","28184",0,0,0,0,0,1,0,0,"Bacteria",NA,"Spirochaetes","Spirochaetia","Leptospirales","Leptospiraceae","Leptospira","Leptospira weilii"
"1511","28197",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter","Arcobacter butzleri"
"1512","29029",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Drosophila eugracilis"
"1513","29555",0,0,0,0,0,1,0,0,"Bacteria",NA,"Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma canis"
"1514","29728",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis arvensis"
"1515","30195",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus terrestris"
"1516","33085",0,0,0,0,0,0,0,0,"Eukaryota",NA,"Evosea",NA,"Mastigamoebida","Entamoebidae","Entamoeba","Entamoeba invadens"
"1517","33936",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Aeribacillus","Aeribacillus pallidus"
"1518","35818",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter pullorum"
"1519","35871",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Typhaceae","Sparganium","Sparganium eurycarpum"
"1520","37565",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Rutaceae","Ruta","Ruta graveolens"
"1521","37621",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Priapulida","Priapulimorpha","Priapulimorphida","Priapulidae","Priapulus","Priapulus caudatus"
"1522","38323",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella","Bartonella henselae"
"1523","40959",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Pimpinella","Pimpinella saxifraga"
"1524","42043",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene vulgaris"
"1525","43207",0,0,0,0,0,8,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Reichardia","Reichardia picroides"
"1526","44008",0,0,0,0,0,1,1,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum"
"1527","44010",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium conspicuum"
"1528","46731",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora damicornis"
"1529","46770",0,0,0,0,0,0,0,0,"Archaea",NA,"Thaumarchaeota",NA,"Cenarchaeales","Cenarchaeaceae","Cenarchaeum","Cenarchaeum symbiosum"
"1530","49369",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Coffea","Coffea eugenioides"
"1531","50193",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus","Sonchus asper"
"1532","50207",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus","Sonchus oleraceus"
"1533","50389",0,0,0,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Diabrotica","Diabrotica virgifera"
"1534","63400",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Trichophyton","Trichophyton benhamiae"
"1535","64499",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Sydowia","Sydowia polyspora"
"1536","69666",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Caulobacter mirabilis"
"1537","69823",0,0,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas sputigena"
"1538","73741",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Calothamnus","Calothamnus oldfieldii"
"1539","74822",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Papaveraceae","Papaver","Papaver californicum"
"1540","74908",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Rhodophyta","Compsopogonophyceae","Compsopogonales","Boldiaceae","Boldia","Boldia erythrosiphon"
"1541","75425",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Mayacaceae","Mayaca","Mayaca fluviatilis"
"1542","76453",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Hypolytrum","Hypolytrum nemorum"
"1543","77166",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Curculionidae","Dendroctonus","Dendroctonus ponderosae"
"1544","82386",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Cistaceae","Tuberaria","Tuberaria guttata"
"1545","83908",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Simaroubaceae","Leitneria","Leitneria floridana"
"1546","84112",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella lenta"
"1547","89059",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Lactobacillus acidipiscis"
"1548","89648",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Convolvulaceae","Ipomoea","Ipomoea leptophylla"
"1549","90675",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Camelina","Camelina sativa"
"1550","92913",0,0,0,0,0,2,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Notobasis","Notobasis syriaca"
"1551","97006",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium alexandrinum"
"1552","98039",0,0,0,0,0,3,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Schrenkiella","Schrenkiella parvula"
"1553","107608",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus palmeri"
"1554","109366",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Arachnida","Trombidiformes","Eriophyidae","Aceria","Aceria tulipae"
"1555","115547",0,0,0,0,0,1,0,0,"Archaea",NA,NA,NA,NA,NA,NA,"uncultured archaeon"
"1556","116153",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Nitidulidae","Aethina","Aethina tumida"
"1557","124943",0,0,0,0,0,3,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Meliaceae","Azadirachta","Azadirachta indica"
"1558","128735",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Rosa","Rosa hybrid cultivar"
"1559","143361",0,0,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Filifactor","Filifactor alocis"
"1560","146474",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter","Acetobacter orientalis"
"1561","147709",0,0,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium","Carnobacterium inhibens"
"1562","149040",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Phialocephala","Phialocephala scopiformis"
"1563","151081",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas ruthenica"
"1564","155640",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Meliaceae","Melia","Melia azedarach"
"1565","157688",0,0,0,0,0,1,0,0,"Bacteria",NA,"Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Leptotrichia hofstadii"
"1566","167592",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Dioscoreales","Dioscoreaceae","Dioscorea","Dioscorea pentaphylla"
"1567","168011",0,0,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Anemone","Anemone hepatica"
"1568","169176",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium tardaugens"
"1569","171281",0,0,0,0,0,1,0,0,"Bacteria",NA,"Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma citelli"
"1570","186617",0,0,0,0,0,1,0,0,"Viruses",NA,NA,NA,NA,NA,NA,"uncultured marine virus"
"1571","187327",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus intestini"
"1572","194289",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Methylobacillus","Methylobacillus sp. KY4400"
"1573","208962",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia albertii"
"1574","218843",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Passifloraceae","Turnera","Turnera subulata"
"1575","219809",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Pseudomyrmex","Pseudomyrmex gracilis"
"1576","253703",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus antarcticus"
"1577","255247",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Fictibacillus","Fictibacillus arsenicus"
"1578","258224",0,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium resistens"
"1579","260559",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta",NA,NA,NA,NA,"uncultured Streptophyta"
"1580","261658",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Evosea","Eumycetozoa","Acytosteliales","Cavenderiaceae","Cavenderia","Cavenderia fasciculata"
"1581","279058",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","Collimonas arenae"
"1582","293371",0,0,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus","Lactobacillus oligofermentans"
"1583","318829",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Pyriculariaceae","Pyricularia","Pyricularia oryzae"
"1584","337479",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia endosymbiont of Bemisia tabaci"
"1585","404735",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae",NA,"uncultured Eimeriidae"
"1586","434236",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Anacardiaceae","Pistacia","Pistacia khinjuk"
"1587","441500",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium timonense"
"1588","446692",0,0,0,0,0,1,1,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter","Acetobacter senegalensis"
"1589","462254",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Aplosporellaceae","Aplosporella","Aplosporella prunicola"
"1590","472694",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea brenneri"
"1591","473044",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Helianthemum canum"
"1592","481743",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. Y412MC10"
"1593","486398",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus sp. S3"
"1594","507552",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Onymacris","Onymacris rugatipennis"
"1595","613905",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Nylanderia","Nylanderia fulva"
"1596","640511",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Paraburkholderia sp. CCGE1002"
"1597","683124",0,0,0,0,0,1,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium haoranii"
"1598","712122",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces sp. oral taxon 414"
"1599","720590",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","Plasmodium","Plasmodium sp. DRC-Itaito"
"1600","868578",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Orthoptera","Pyrgomorphidae","Mekongiella","Mekongiella xizangensis"
"1601","981085",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Moraceae","Morus","Morus notabilis"
"1602","1173061",0,0,0,0,0,1,1,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Geotrichum","Geotrichum candidum"
"1603","1193095",0,0,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus","Lactobacillus hokkaidonensis"
"1604","1223566",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium sp. CCGE-LA001"
"1605","1300914",0,0,0,0,0,1,0,0,"Bacteria",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Mucilaginibacter sp. PAMC 26640"
"1606","1315974",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium sp. TKS"
"1607","1332080",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium baderi"
"1608","1349410",0,0,0,0,0,1,0,0,"Viruses",NA,NA,NA,NA,NA,"Pandoravirus","Pandoravirus salinus"
"1609","1416803",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella genomosp. 9"
"1610","1564114",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. B7740"
"1611","1577577",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rhamnaceae","Rhamnus","Rhamnus taquetii"
"1612","1646377",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rouxiella","Rouxiella badensis"
"1613","1699624",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","Psychrobacter sp. P11G5"
"1614","1702287",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Negativicoccus","Negativicoccus massiliensis"
"1615","1735038",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Oryzomicrobium","Oryzomicrobium terrae"
"1616","1764295",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Chlorophyta","Chloropicophyceae","Chloropicales","Chloropicaceae","Chloropicon","Chloropicon primus"
"1617","1805478",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella timonensis"
"1618","1816218",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","Colwellia sp. PAMC 20917"
"1619","1852377",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces pacaensis"
"1620","1869227",0,0,0,0,0,1,0,0,"Bacteria",NA,NA,NA,NA,NA,NA,"bacterium"
"1621","1940789",0,0,0,0,0,3,1,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus petauri"
"1622","1967782",0,0,0,0,0,1,0,0,"Bacteria",NA,"Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydia","Chlamydia sp. H15-1957-10C"
"1623","2018067",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. FDAARGOS_380"
"1624","2049305",0,0,0,0,0,1,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Changchengzhania","Changchengzhania lutea"
"1625","2067572",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NC02"
"1626","2072025",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus sp. YS11"
"1627","2086695",0,0,0,0,0,0,0,0,"Eukaryota",NA,"Evosea","Eumycetozoa","Acytosteliales","Acytosteliaceae","Heterostelium","Heterostelium album"
"1628","2218628",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Photorhabdus","Photorhabdus laumondii"
"1629","2220073",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Oligoflexia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio sp. NC01"
"1630","2487771",0,0,0,0,0,1,0,0,"Viruses","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA,"Satyrvirus sp."
"1631","2497456",0,0,0,0,0,1,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium aureum"
"1632","2527972",0,0,0,0,0,1,0,0,"Bacteria",NA,"Planctomycetes",NA,NA,NA,NA,"Planctomycetes bacterium Pan181"
"1633","2527979",0,0,0,0,0,1,0,0,"Bacteria",NA,"Planctomycetes",NA,NA,NA,NA,"Planctomycetes bacterium Enr13"
"1634","2548456",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces aquilus"
"1635","2567941",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus sp. DSL-17"
"1636","2575699",0,0,0,0,0,1,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia sp. 2-6"
"1637","2656914",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea","Nonomuraea sp. WYY166"
"1638","2662361",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sp. dk884"
